transaction_id,card_id,entry_station,exit_station,entry_time,exit_time,travel_duration_minutes,fare_amount,card_balance,passenger_type,metro_line
TXN100013226,DMRC612456,Vaishali,Botanical Garden,2025-10-05 05:31:00,2025-10-05 06:46:00,75,60,388,Senior,Yellow Line
TXN100013227,DMRC759984,New Delhi,Huda City Centre,2025-10-02 19:06:00,2025-10-02 19:37:00,31,31,447,Senior,Green Line
TXN100013228,DMRC448843,Vaishali,Hauz Khas,2025-10-04 18:47:00,2025-10-04 19:53:00,66,43,662,Adult,Red Line
TXN100013229,DMRC269269,Connaught Place,Kashmere Gate,2025-10-05 11:05:00,2025-10-05 11:27:00,22,36,987,Adult,Violet Line
TXN100013230,DMRC997642,INA,Kalkaji Mandir,2025-10-05 22:45:00,2025-10-05 23:05:00,20,11,792,Adult,Green Line
TXN100013231,DMRC621202,INA,New Delhi,2025-10-02 07:12:00,2025-10-02 08:15:00,63,32,207,Senior,Green Line
TXN100013232,DMRC546107,Noida Sector 62,AIIMS,2025-10-04 06:23:00,2025-10-04 06:56:00,33,43,908,Adult,Yellow Line
TXN100013233,DMRC290236,INA,Huda City Centre,2025-10-02 08:53:00,2025-10-02 09:31:00,38,55,597,Adult,Green Line
TXN100013234,DMRC777991,Hauz Khas,INA,2025-10-03 19:29:00,2025-10-03 20:03:00,34,17,983,Student,Blue Line
TXN100013235,DMRC957666,Vaishali,New Delhi,2025-10-02 18:44:00,2025-10-02 19:07:00,23,47,91,Student,Green Line
TXN100013236,DMRC364888,Green Park,Airport,2025-10-02 06:57:00,2025-10-02 07:30:00,33,21,521,Adult,Yellow Line
TXN100013237,DMRC363991,Huda City Centre,Kalkaji Mandir,2025-10-05 17:27:00,2025-10-05 18:28:00,61,60,449,Student,Yellow Line
TXN100013238,DMRC613213,Kashmere Gate,Botanical Garden,2025-10-06 18:14:00,2025-10-06 19:32:00,78,52,372,Senior,Yellow Line
TXN100013239,DMRC437001,Noida Sector 62,Kashmere Gate,2025-10-07 14:33:00,2025-10-07 15:01:00,28,24,497,Adult,Green Line
TXN100013240,DMRC739861,Hauz Khas,Vaishali,2025-10-02 11:01:00,2025-10-02 11:33:00,32,48,872,Senior,Red Line
TXN100013241,DMRC508966,Dwarka,INA,2025-10-05 10:13:00,2025-10-05 10:30:00,17,56,162,Adult,Violet Line
TXN100013242,DMRC392239,Dwarka,Hauz Khas,2025-10-04 09:49:00,2025-10-04 10:40:00,51,14,399,Student,Yellow Line
TXN100013243,DMRC771900,Airport,Dwarka,2025-10-04 18:23:00,2025-10-04 18:43:00,20,45,970,Adult,Violet Line
TXN100013244,DMRC444341,New Delhi,Vaishali,2025-10-07 06:24:00,2025-10-07 06:52:00,28,50,912,Adult,Green Line
TXN100013245,DMRC821014,Airport,Connaught Place,2025-10-02 17:08:00,2025-10-02 17:56:00,48,38,788,Student,Blue Line
TXN100013246,DMRC230110,AIIMS,New Delhi,2025-10-06 18:21:00,2025-10-06 19:40:00,79,31,375,Senior,Yellow Line
TXN100013247,DMRC716405,New Delhi,Connaught Place,2025-10-05 07:14:00,2025-10-05 07:37:00,23,15,154,Adult,Blue Line
TXN100013248,DMRC425464,Huda City Centre,Chandni Chowk,2025-10-02 17:28:00,2025-10-02 18:47:00,79,17,284,Senior,Green Line
TXN100013249,DMRC302360,Rajiv Chowk,Connaught Place,2025-10-07 19:54:00,2025-10-07 20:06:00,12,45,923,Senior,Red Line
TXN100013250,DMRC667473,Airport,INA,2025-10-06 06:30:00,2025-10-06 06:56:00,26,18,968,Adult,Violet Line
TXN100013251,DMRC727951,Noida Sector 62,Connaught Place,2025-10-05 09:49:00,2025-10-05 10:46:00,57,31,706,Senior,Red Line
TXN100013252,DMRC465960,AIIMS,Hauz Khas,2025-10-06 12:36:00,2025-10-06 13:16:00,40,44,241,Senior,Blue Line
TXN100013253,DMRC542910,Airport,Chandni Chowk,2025-10-04 06:09:00,2025-10-04 06:25:00,16,47,25,Senior,Red Line
TXN100013254,DMRC853444,INA,Huda City Centre,2025-10-04 13:48:00,2025-10-04 15:06:00,78,34,125,Adult,Red Line
TXN100013255,DMRC402149,Vaishali,Green Park,2025-10-06 15:17:00,2025-10-06 15:59:00,42,30,627,Adult,Blue Line
TXN100013256,DMRC806272,Airport,Connaught Place,2025-10-02 07:52:00,2025-10-02 08:27:00,35,30,835,Student,Violet Line
TXN100013257,DMRC765082,Chandni Chowk,Kashmere Gate,2025-10-05 08:25:00,2025-10-05 09:16:00,51,59,693,Senior,Blue Line
TXN100013258,DMRC293427,Huda City Centre,Vaishali,2025-10-02 16:08:00,2025-10-02 16:24:00,16,25,175,Student,Blue Line
TXN100013259,DMRC729392,Nehru Place,Dwarka,2025-10-03 20:20:00,2025-10-03 21:18:00,58,13,224,Adult,Violet Line
TXN100013260,DMRC385971,Kalkaji Mandir,Anand Vihar,2025-10-07 07:27:00,2025-10-07 08:13:00,46,45,573,Student,Violet Line
TXN100013261,DMRC134627,Dwarka,AIIMS,2025-10-02 13:32:00,2025-10-02 14:34:00,62,60,632,Student,Violet Line
TXN100013262,DMRC671148,AIIMS,INA,2025-10-02 17:08:00,2025-10-02 17:25:00,17,10,937,Senior,Blue Line
TXN100013263,DMRC957136,Vaishali,Noida Sector 62,2025-10-05 10:32:00,2025-10-05 11:20:00,48,49,234,Adult,Violet Line
TXN100013264,DMRC704310,Noida Sector 62,Rajiv Chowk,2025-10-06 19:18:00,2025-10-06 20:14:00,56,57,292,Student,Red Line
TXN100013265,DMRC595471,AIIMS,Noida Sector 62,2025-10-01 08:54:00,2025-10-01 10:02:00,68,25,168,Student,Blue Line
TXN100013266,DMRC787047,Hauz Khas,Dwarka,2025-10-06 19:12:00,2025-10-06 19:40:00,28,37,344,Adult,Blue Line
TXN100013267,DMRC510571,Botanical Garden,AIIMS,2025-10-05 04:57:00,2025-10-05 05:07:00,10,15,324,Senior,Red Line
TXN100013268,DMRC295423,AIIMS,INA,2025-10-03 21:51:00,2025-10-03 23:09:00,78,54,641,Adult,Green Line
TXN100013269,DMRC676014,Kalkaji Mandir,Kashmere Gate,2025-10-05 12:28:00,2025-10-05 13:42:00,74,40,82,Adult,Green Line
TXN100013270,DMRC886595,New Delhi,Chandni Chowk,2025-10-01 18:25:00,2025-10-01 19:02:00,37,20,822,Student,Green Line
TXN100013271,DMRC647617,Noida Sector 62,Dwarka,2025-10-02 17:38:00,2025-10-02 18:55:00,77,21,910,Senior,Green Line
TXN100013272,DMRC273409,Green Park,Huda City Centre,2025-10-07 18:07:00,2025-10-07 18:37:00,30,59,851,Senior,Red Line
TXN100013273,DMRC707283,Hauz Khas,AIIMS,2025-10-03 17:45:00,2025-10-03 18:50:00,65,26,53,Adult,Yellow Line
TXN100013274,DMRC364195,Nehru Place,Vaishali,2025-10-03 07:10:00,2025-10-03 07:22:00,12,47,952,Senior,Blue Line
TXN100013275,DMRC880236,Botanical Garden,Airport,2025-10-05 09:26:00,2025-10-05 10:46:00,80,42,805,Senior,Red Line
TXN100013276,DMRC305590,Kalkaji Mandir,AIIMS,2025-10-05 10:35:00,2025-10-05 11:48:00,73,46,972,Senior,Violet Line
TXN100013277,DMRC824988,Kalkaji Mandir,Huda City Centre,2025-10-06 11:22:00,2025-10-06 12:05:00,43,41,310,Student,Green Line
TXN100013278,DMRC557330,Botanical Garden,Nehru Place,2025-10-05 07:00:00,2025-10-05 07:42:00,42,55,217,Student,Red Line
TXN100013279,DMRC143749,Anand Vihar,Huda City Centre,2025-10-05 22:50:00,2025-10-05 23:01:00,11,38,379,Senior,Blue Line
TXN100013280,DMRC562800,Chandni Chowk,Noida Sector 62,2025-10-05 20:53:00,2025-10-05 21:12:00,19,32,790,Student,Green Line
TXN100013281,DMRC626568,Nehru Place,Rajiv Chowk,2025-10-07 12:17:00,2025-10-07 12:45:00,28,59,414,Student,Green Line
TXN100013282,DMRC610820,Anand Vihar,Dwarka,2025-10-01 17:43:00,2025-10-01 18:09:00,26,33,560,Student,Yellow Line
TXN100013283,DMRC656633,AIIMS,Huda City Centre,2025-10-07 10:04:00,2025-10-07 10:40:00,36,18,624,Adult,Violet Line
TXN100013284,DMRC657650,Botanical Garden,Dwarka,2025-10-05 14:43:00,2025-10-05 14:54:00,11,21,939,Senior,Blue Line
TXN100013285,DMRC524832,Hauz Khas,Dwarka,2025-10-01 16:19:00,2025-10-01 17:24:00,65,55,773,Student,Yellow Line
TXN100013286,DMRC977809,Vaishali,Huda City Centre,2025-10-03 12:05:00,2025-10-03 12:59:00,54,14,438,Adult,Red Line
TXN100013287,DMRC514147,New Delhi,Rajiv Chowk,2025-10-01 05:50:00,2025-10-01 06:26:00,36,29,667,Adult,Green Line
TXN100013288,DMRC425199,AIIMS,Hauz Khas,2025-10-01 09:06:00,2025-10-01 10:11:00,65,33,955,Adult,Green Line
TXN100013289,DMRC419469,Kashmere Gate,Vaishali,2025-10-04 08:22:00,2025-10-04 08:39:00,17,42,243,Student,Blue Line
TXN100013290,DMRC467585,Kalkaji Mandir,Vaishali,2025-10-06 16:36:00,2025-10-06 16:59:00,23,32,783,Adult,Green Line
TXN100013291,DMRC769971,Hauz Khas,Connaught Place,2025-10-04 18:56:00,2025-10-04 19:40:00,44,49,925,Adult,Yellow Line
TXN100013292,DMRC266674,Kashmere Gate,Botanical Garden,2025-10-06 22:08:00,2025-10-06 23:18:00,70,37,353,Student,Blue Line
TXN100013293,DMRC850535,INA,Green Park,2025-10-07 19:01:00,2025-10-07 19:37:00,36,20,102,Senior,Green Line
TXN100013294,DMRC398294,Noida Sector 62,Rajiv Chowk,2025-10-01 12:05:00,2025-10-01 12:33:00,28,37,234,Adult,Green Line
TXN100013295,DMRC619270,Green Park,Kashmere Gate,2025-10-04 17:45:00,2025-10-04 18:35:00,50,38,374,Adult,Green Line
TXN100013296,DMRC691400,Nehru Place,Dwarka,2025-10-04 15:08:00,2025-10-04 16:04:00,56,14,134,Student,Blue Line
TXN100013297,DMRC796952,Kashmere Gate,INA,2025-10-03 09:41:00,2025-10-03 10:36:00,55,17,580,Senior,Green Line
TXN100013298,DMRC956401,Botanical Garden,Airport,2025-10-07 18:26:00,2025-10-07 19:39:00,73,43,229,Student,Green Line
TXN100013299,DMRC781466,Green Park,Kalkaji Mandir,2025-10-07 19:54:00,2025-10-07 20:48:00,54,11,257,Senior,Blue Line
TXN100013300,DMRC355679,INA,Kashmere Gate,2025-10-07 21:01:00,2025-10-07 21:15:00,14,21,792,Adult,Green Line
TXN100013301,DMRC222529,Rajiv Chowk,Chandni Chowk,2025-10-04 09:37:00,2025-10-04 09:53:00,16,18,491,Adult,Violet Line
TXN100013302,DMRC291798,Kalkaji Mandir,Kashmere Gate,2025-10-07 18:27:00,2025-10-07 18:38:00,11,49,909,Student,Violet Line
TXN100013303,DMRC812211,Green Park,INA,2025-10-06 09:34:00,2025-10-06 10:13:00,39,29,867,Adult,Violet Line
TXN100013304,DMRC983727,AIIMS,Kalkaji Mandir,2025-10-04 20:27:00,2025-10-04 20:54:00,27,27,633,Adult,Red Line
TXN100013305,DMRC699165,Hauz Khas,Botanical Garden,2025-10-04 21:06:00,2025-10-04 22:00:00,54,56,363,Student,Green Line
TXN100013306,DMRC270389,Noida Sector 62,Kalkaji Mandir,2025-10-06 14:26:00,2025-10-06 15:32:00,66,19,260,Student,Violet Line
TXN100013307,DMRC890705,Vaishali,Rajiv Chowk,2025-10-02 11:26:00,2025-10-02 11:41:00,15,18,934,Adult,Yellow Line
TXN100013308,DMRC549466,INA,Kashmere Gate,2025-10-03 07:22:00,2025-10-03 08:22:00,60,38,867,Adult,Yellow Line
TXN100013309,DMRC868435,Chandni Chowk,New Delhi,2025-10-06 07:10:00,2025-10-06 08:19:00,69,39,982,Senior,Blue Line
TXN100013310,DMRC463557,Anand Vihar,New Delhi,2025-10-03 18:09:00,2025-10-03 18:33:00,24,20,131,Adult,Blue Line
TXN100013311,DMRC687658,Connaught Place,Vaishali,2025-10-06 19:56:00,2025-10-06 21:16:00,80,53,44,Adult,Blue Line
TXN100013312,DMRC372965,INA,Connaught Place,2025-10-02 14:44:00,2025-10-02 14:54:00,10,30,712,Adult,Blue Line
TXN100013313,DMRC562730,INA,Botanical Garden,2025-10-07 11:33:00,2025-10-07 11:51:00,18,44,191,Adult,Green Line
TXN100013314,DMRC350982,Connaught Place,Noida Sector 62,2025-10-07 22:42:00,2025-10-07 22:54:00,12,58,33,Senior,Green Line
TXN100013315,DMRC766981,Rajiv Chowk,Noida Sector 62,2025-10-07 19:30:00,2025-10-07 19:49:00,19,51,703,Adult,Blue Line
TXN100013316,DMRC555088,Vaishali,Airport,2025-10-01 09:22:00,2025-10-01 09:38:00,16,10,944,Student,Blue Line
TXN100013317,DMRC319576,Noida Sector 62,Vaishali,2025-10-02 06:06:00,2025-10-02 07:21:00,75,40,968,Adult,Red Line
TXN100013318,DMRC377180,Rajiv Chowk,Airport,2025-10-05 18:08:00,2025-10-05 19:18:00,70,17,149,Adult,Green Line
TXN100013319,DMRC767672,Noida Sector 62,Nehru Place,2025-10-07 05:22:00,2025-10-07 06:35:00,73,36,693,Student,Violet Line
TXN100013320,DMRC927690,Chandni Chowk,AIIMS,2025-10-06 07:32:00,2025-10-06 08:10:00,38,32,24,Adult,Violet Line
TXN100013321,DMRC409488,Anand Vihar,New Delhi,2025-10-02 18:57:00,2025-10-02 19:12:00,15,52,577,Adult,Yellow Line
TXN100013322,DMRC868199,Rajiv Chowk,Connaught Place,2025-10-02 14:21:00,2025-10-02 15:20:00,59,40,70,Student,Green Line
TXN100013323,DMRC217831,New Delhi,Dwarka,2025-10-02 20:08:00,2025-10-02 21:06:00,58,18,368,Senior,Red Line
TXN100013324,DMRC460979,AIIMS,Airport,2025-10-02 07:28:00,2025-10-02 08:09:00,41,27,535,Senior,Violet Line
TXN100013325,DMRC234954,Huda City Centre,New Delhi,2025-10-03 06:22:00,2025-10-03 07:16:00,54,26,610,Senior,Red Line
TXN100013326,DMRC307507,INA,Green Park,2025-10-01 18:50:00,2025-10-01 19:44:00,54,27,685,Student,Violet Line
TXN100013327,DMRC947618,Hauz Khas,AIIMS,2025-10-01 10:02:00,2025-10-01 10:38:00,36,33,587,Student,Yellow Line
TXN100013328,DMRC371004,Green Park,Kashmere Gate,2025-10-06 08:57:00,2025-10-06 09:59:00,62,36,768,Senior,Violet Line
TXN100013329,DMRC614750,Huda City Centre,Connaught Place,2025-10-03 10:32:00,2025-10-03 11:04:00,32,56,417,Student,Red Line
TXN100013330,DMRC634956,Chandni Chowk,New Delhi,2025-10-01 21:34:00,2025-10-01 21:48:00,14,27,89,Student,Blue Line
TXN100013331,DMRC505622,Airport,Kashmere Gate,2025-10-04 22:10:00,2025-10-04 23:08:00,58,33,905,Student,Blue Line
TXN100013332,DMRC834397,Green Park,Rajiv Chowk,2025-10-07 08:08:00,2025-10-07 08:27:00,19,52,170,Senior,Blue Line
TXN100013333,DMRC261287,Connaught Place,Nehru Place,2025-10-03 08:52:00,2025-10-03 10:11:00,79,46,706,Adult,Green Line
TXN100013334,DMRC984735,Huda City Centre,INA,2025-10-04 12:50:00,2025-10-04 14:09:00,79,53,427,Senior,Violet Line
TXN100013335,DMRC511324,Green Park,Dwarka,2025-10-01 06:45:00,2025-10-01 07:11:00,26,48,961,Student,Red Line
TXN100013336,DMRC676931,Vaishali,Airport,2025-10-04 08:10:00,2025-10-04 09:05:00,55,15,427,Student,Red Line
TXN100013337,DMRC720062,Kashmere Gate,Green Park,2025-10-05 20:24:00,2025-10-05 20:51:00,27,22,27,Student,Yellow Line
TXN100013338,DMRC436015,Green Park,Hauz Khas,2025-10-01 06:41:00,2025-10-01 07:50:00,69,57,729,Student,Green Line
TXN100013339,DMRC964213,Botanical Garden,AIIMS,2025-10-03 01:39:00,2025-10-03 02:01:00,22,41,502,Adult,Green Line
TXN100013340,DMRC132413,AIIMS,Huda City Centre,2025-10-07 10:24:00,2025-10-07 10:50:00,26,58,834,Student,Red Line
TXN100013341,DMRC749364,Connaught Place,Hauz Khas,2025-10-02 09:51:00,2025-10-02 10:50:00,59,40,415,Adult,Yellow Line
TXN100013342,DMRC690394,Noida Sector 62,Airport,2025-10-01 22:38:00,2025-10-01 23:09:00,31,59,519,Senior,Yellow Line
TXN100013343,DMRC985634,Dwarka,Anand Vihar,2025-10-06 21:55:00,2025-10-06 22:17:00,22,38,292,Student,Yellow Line
TXN100013344,DMRC582357,Connaught Place,Airport,2025-10-05 07:05:00,2025-10-05 07:54:00,49,40,972,Student,Blue Line
TXN100013345,DMRC247613,Green Park,Kalkaji Mandir,2025-10-07 15:45:00,2025-10-07 16:50:00,65,21,156,Adult,Green Line
TXN100013346,DMRC543107,Green Park,Botanical Garden,2025-10-02 06:10:00,2025-10-02 06:57:00,47,39,238,Student,Blue Line
TXN100013347,DMRC669843,Green Park,Nehru Place,2025-10-04 08:53:00,2025-10-04 10:11:00,78,56,44,Adult,Red Line
TXN100013348,DMRC190389,Connaught Place,Botanical Garden,2025-10-01 09:39:00,2025-10-01 10:33:00,54,58,157,Student,Violet Line
TXN100013349,DMRC170591,Botanical Garden,Anand Vihar,2025-10-02 07:20:00,2025-10-02 08:31:00,71,46,227,Senior,Red Line
TXN100013350,DMRC547077,Anand Vihar,Rajiv Chowk,2025-10-07 12:41:00,2025-10-07 13:14:00,33,36,700,Student,Violet Line
TXN100013351,DMRC367269,AIIMS,Botanical Garden,2025-10-05 07:19:00,2025-10-05 08:09:00,50,29,829,Adult,Violet Line
TXN100013352,DMRC390725,Kashmere Gate,New Delhi,2025-10-01 18:32:00,2025-10-01 19:17:00,45,57,233,Student,Violet Line
TXN100013353,DMRC574594,New Delhi,Huda City Centre,2025-10-04 07:16:00,2025-10-04 08:08:00,52,54,286,Adult,Yellow Line
TXN100013354,DMRC958758,Noida Sector 62,Green Park,2025-10-02 19:30:00,2025-10-02 20:47:00,77,59,102,Student,Red Line
TXN100013355,DMRC783333,Botanical Garden,Hauz Khas,2025-10-05 11:56:00,2025-10-05 12:46:00,50,26,773,Senior,Blue Line
TXN100013356,DMRC608858,Botanical Garden,Anand Vihar,2025-10-01 04:46:00,2025-10-01 05:02:00,16,37,775,Adult,Red Line
TXN100013357,DMRC646827,Rajiv Chowk,Hauz Khas,2025-10-01 07:46:00,2025-10-01 08:03:00,17,33,997,Student,Blue Line
TXN100013358,DMRC193749,Connaught Place,Dwarka,2025-10-01 17:58:00,2025-10-01 18:23:00,25,26,398,Senior,Blue Line
TXN100013359,DMRC453261,Kashmere Gate,Connaught Place,2025-10-04 06:27:00,2025-10-04 07:03:00,36,19,132,Student,Red Line
TXN100013360,DMRC993808,Anand Vihar,Hauz Khas,2025-10-06 08:53:00,2025-10-06 09:27:00,34,24,451,Adult,Blue Line
TXN100013361,DMRC717185,Hauz Khas,INA,2025-10-04 15:39:00,2025-10-04 16:13:00,34,47,496,Adult,Red Line
TXN100013362,DMRC965859,New Delhi,Kashmere Gate,2025-10-02 08:03:00,2025-10-02 09:23:00,80,27,964,Senior,Violet Line
TXN100013363,DMRC983952,Anand Vihar,AIIMS,2025-10-03 12:10:00,2025-10-03 12:38:00,28,39,336,Student,Red Line
TXN100013364,DMRC331490,Rajiv Chowk,Airport,2025-10-05 07:49:00,2025-10-05 08:26:00,37,48,964,Senior,Yellow Line
TXN100013365,DMRC640139,New Delhi,Huda City Centre,2025-10-03 20:12:00,2025-10-03 21:21:00,69,23,658,Student,Violet Line
TXN100013366,DMRC728111,AIIMS,Hauz Khas,2025-10-07 15:30:00,2025-10-07 16:38:00,68,14,705,Senior,Violet Line
TXN100013367,DMRC864649,Noida Sector 62,Dwarka,2025-10-01 07:56:00,2025-10-01 08:49:00,53,20,644,Student,Yellow Line
TXN100013368,DMRC542045,Botanical Garden,Anand Vihar,2025-10-07 11:02:00,2025-10-07 12:20:00,78,26,952,Senior,Green Line
TXN100013369,DMRC126381,Vaishali,Anand Vihar,2025-10-06 16:42:00,2025-10-06 17:24:00,42,26,372,Senior,Violet Line
TXN100013370,DMRC186401,Kashmere Gate,AIIMS,2025-10-07 20:44:00,2025-10-07 21:56:00,72,27,567,Adult,Violet Line
TXN100013371,DMRC100346,Nehru Place,AIIMS,2025-10-02 19:37:00,2025-10-02 20:44:00,67,25,564,Student,Green Line
TXN100013372,DMRC665877,Huda City Centre,INA,2025-10-04 13:39:00,2025-10-04 14:05:00,26,18,400,Adult,Red Line
TXN100013373,DMRC881200,Green Park,Dwarka,2025-10-02 11:51:00,2025-10-02 12:46:00,55,59,180,Senior,Yellow Line
TXN100013374,DMRC881157,Rajiv Chowk,Huda City Centre,2025-10-02 16:43:00,2025-10-02 17:18:00,35,34,576,Adult,Violet Line
TXN100013375,DMRC972553,Noida Sector 62,Kashmere Gate,2025-10-02 17:35:00,2025-10-02 17:46:00,11,41,298,Student,Green Line
TXN100013376,DMRC636965,Nehru Place,Airport,2025-10-02 17:57:00,2025-10-02 19:15:00,78,19,953,Student,Red Line
TXN100013377,DMRC817027,Chandni Chowk,Nehru Place,2025-10-07 19:42:00,2025-10-07 20:58:00,76,49,145,Adult,Red Line
TXN100013378,DMRC901536,Huda City Centre,Botanical Garden,2025-10-05 08:21:00,2025-10-05 08:56:00,35,26,638,Senior,Violet Line
TXN100013379,DMRC351066,Rajiv Chowk,Vaishali,2025-10-02 19:46:00,2025-10-02 20:37:00,51,52,294,Adult,Green Line
TXN100013380,DMRC721027,New Delhi,INA,2025-10-02 07:56:00,2025-10-02 08:30:00,34,49,472,Senior,Yellow Line
TXN100013381,DMRC138343,Noida Sector 62,Botanical Garden,2025-10-03 05:39:00,2025-10-03 06:56:00,77,44,606,Student,Green Line
TXN100013382,DMRC300008,Kalkaji Mandir,New Delhi,2025-10-02 12:58:00,2025-10-02 13:21:00,23,33,778,Student,Violet Line
TXN100013383,DMRC131946,Botanical Garden,Vaishali,2025-10-03 15:29:00,2025-10-03 16:43:00,74,29,959,Senior,Red Line
TXN100013384,DMRC835572,Airport,INA,2025-10-05 06:18:00,2025-10-05 06:39:00,21,59,288,Student,Violet Line
TXN100013385,DMRC798549,Anand Vihar,Connaught Place,2025-10-05 16:03:00,2025-10-05 16:29:00,26,30,18,Student,Green Line
TXN100013386,DMRC435327,Huda City Centre,INA,2025-10-01 06:06:00,2025-10-01 07:17:00,71,35,90,Student,Green Line
TXN100013387,DMRC116831,New Delhi,Green Park,2025-10-01 07:54:00,2025-10-01 08:39:00,45,55,670,Adult,Green Line
TXN100013388,DMRC298124,Kashmere Gate,Hauz Khas,2025-10-03 18:26:00,2025-10-03 19:09:00,43,37,434,Adult,Blue Line
TXN100013389,DMRC819460,INA,Airport,2025-10-02 22:48:00,2025-10-02 23:15:00,27,39,937,Student,Blue Line
TXN100013390,DMRC384859,Airport,Botanical Garden,2025-10-01 12:45:00,2025-10-01 14:02:00,77,12,691,Senior,Violet Line
TXN100013391,DMRC127792,INA,Connaught Place,2025-10-01 07:23:00,2025-10-01 08:23:00,60,45,782,Student,Yellow Line
TXN100013392,DMRC584979,Airport,Noida Sector 62,2025-10-01 07:58:00,2025-10-01 09:07:00,69,11,155,Adult,Yellow Line
TXN100013393,DMRC922673,Huda City Centre,Chandni Chowk,2025-10-07 06:41:00,2025-10-07 07:15:00,34,60,629,Senior,Blue Line
TXN100013394,DMRC637158,Huda City Centre,Rajiv Chowk,2025-10-03 05:58:00,2025-10-03 06:29:00,31,42,557,Adult,Yellow Line
TXN100013395,DMRC614137,Anand Vihar,Green Park,2025-10-02 17:41:00,2025-10-02 18:53:00,72,10,661,Senior,Green Line
TXN100013396,DMRC347853,Botanical Garden,Nehru Place,2025-10-02 07:53:00,2025-10-02 08:30:00,37,56,413,Senior,Green Line
TXN100013397,DMRC862601,Kalkaji Mandir,Vaishali,2025-10-06 11:00:00,2025-10-06 11:26:00,26,55,18,Adult,Red Line
TXN100013398,DMRC539574,Huda City Centre,Connaught Place,2025-10-05 11:35:00,2025-10-05 12:37:00,62,46,115,Student,Yellow Line
TXN100013399,DMRC709327,Anand Vihar,New Delhi,2025-10-03 08:19:00,2025-10-03 08:52:00,33,36,604,Senior,Blue Line
TXN100013400,DMRC395939,Chandni Chowk,Vaishali,2025-10-06 23:51:00,2025-10-07 00:49:00,58,38,327,Adult,Blue Line
TXN100013401,DMRC746761,Connaught Place,Huda City Centre,2025-10-03 12:50:00,2025-10-03 13:33:00,43,51,428,Senior,Violet Line
TXN100013402,DMRC176241,Nehru Place,Green Park,2025-10-03 16:14:00,2025-10-03 16:25:00,11,26,859,Adult,Violet Line
TXN100013403,DMRC511919,Dwarka,Green Park,2025-10-06 20:25:00,2025-10-06 20:55:00,30,10,894,Senior,Blue Line
TXN100013404,DMRC224892,Huda City Centre,Vaishali,2025-10-02 05:24:00,2025-10-02 06:23:00,59,46,359,Student,Yellow Line
TXN100013405,DMRC498156,Anand Vihar,AIIMS,2025-10-06 21:34:00,2025-10-06 22:40:00,66,46,609,Adult,Green Line
TXN100013406,DMRC191365,Noida Sector 62,Green Park,2025-10-05 05:23:00,2025-10-05 06:40:00,77,16,645,Adult,Red Line
TXN100013407,DMRC787965,Botanical Garden,Huda City Centre,2025-10-01 17:45:00,2025-10-01 17:56:00,11,50,372,Adult,Violet Line
TXN100013408,DMRC555064,Airport,Hauz Khas,2025-10-03 10:41:00,2025-10-03 11:02:00,21,30,84,Senior,Violet Line
TXN100013409,DMRC665519,Green Park,Chandni Chowk,2025-10-03 16:18:00,2025-10-03 17:00:00,42,41,383,Senior,Red Line
TXN100013410,DMRC462912,Dwarka,Nehru Place,2025-10-05 10:21:00,2025-10-05 10:52:00,31,20,877,Student,Yellow Line
TXN100013411,DMRC394128,Noida Sector 62,Vaishali,2025-10-01 13:48:00,2025-10-01 14:22:00,34,12,27,Senior,Violet Line
TXN100013412,DMRC338384,Green Park,Chandni Chowk,2025-10-01 14:04:00,2025-10-01 14:32:00,28,42,797,Senior,Violet Line
TXN100013413,DMRC642022,Green Park,AIIMS,2025-10-07 07:00:00,2025-10-07 07:24:00,24,21,691,Student,Blue Line
TXN100013414,DMRC520378,New Delhi,AIIMS,2025-10-07 02:57:00,2025-10-07 04:03:00,66,12,268,Student,Green Line
TXN100013415,DMRC496874,Nehru Place,Connaught Place,2025-10-01 10:28:00,2025-10-01 11:15:00,47,32,569,Adult,Yellow Line
TXN100013416,DMRC437495,Vaishali,Airport,2025-10-04 22:54:00,2025-10-04 23:21:00,27,50,148,Senior,Blue Line
TXN100013417,DMRC872301,Green Park,Airport,2025-10-06 15:08:00,2025-10-06 16:01:00,53,46,333,Student,Green Line
TXN100013418,DMRC346274,Anand Vihar,Vaishali,2025-10-07 09:20:00,2025-10-07 10:10:00,50,17,284,Senior,Blue Line
